movie_id;director
573;Alfred Hitchcock
310131;Robert Eggers
40505;Michael Martin
11363;Edward Burns
3033;Bill Condon
25376;Juan José Campanella
22007;Gideon Raff
765;Sam Raimi
10615;Louis C.K.
205321;Anthony C. Ferrante
89540;Salvador Carrasco
46146;André Øvredal
38007;Robert Cary
14256;Adam Rapp
540;Angela Robinson
370464;Warren P. Sonoda
20055;Amanda Gusack
224569;Avi Nesher
395766;Nick Murphy 
39303;Charles Adelman
142061;Jay Oliva
370662;Charles Ferguson
252360;Uwe Boll
256740;Mark Young
299145;Daniel Petrie, Jr.
241766;Antonio Simoncini
12535;Mel Brooks
1667;Luc Jacquet
50839;J.C. Chandor
86549;Eldar Rapaport
13973;Clark Gregg
244786;Damien Chazelle
598;Fernando Meirelles
11129;Justin Kerrigan
75861;Nathan Frankowski
13551;Karen Moncrieff
103663;Thomas Vinterberg
850;Bob Clark
12586;Alejandro Monteverde
11564;Mark L. Lester
301748;Jonathan Silverman
108346;Eric Styles
8841;Laurent Cantet
805;Roman Polanski
11697;John Ford
22051;Max Mayer
436;Joshua Marston
55347;Mike Mills
10070;John Gulager
8469;John Landis
658;Guy Hamilton
125490;Brandon Cronenberg
1585;Frank Capra
627;Danny Boyle
23618;Spike Lee
41436;Tod Williams
10162;Kirk Jones
1430;Michael Moore
259943;Zhang Yimou
10014;Jack Sholder
11257;James Ivory
158015;James DeMonaco
82507;Scott Derrickson
20337;Martin Lawrence
261;Richard Brooks
1685;Ted Post
20737;Charles Martin Smith
10991;Michael Haigney
10225;Tom McLoughlin
826;David Lean
34086;Patrick Read Johnson
5854;Alfred Hitchcock
284;Billy Wilder
10285;Adam Marcus
5780;Alfred Hitchcock
292;Michel Gondry
223485;John Maclean
29463;Michael Schultz
18065;Benny Boom
22013;Richard Brooks
821;Stanley Kramer
53862;David Raynr
3089;Howard Hawks
30139;Nnegest Likké
132344;Richard Linklater
15582;Christopher Leitch
15158;Don Coscarelli
44634;Michael Schultz
30309;Patricia Cardoso
7509;Deepa Mehta
10557;Damien O'Donnell
23531;Peter M. Cohen
28005;Mira Nair
40247;Nicole Holofcener
252;Mel Stuart
24126;Anthony Hickox
13982;Tom Schulman
16642;Terrence Malick
17734;Jill Sprecher
18892;Darren Stein
549;Julian Schnabel
121986;Noah Baumbach
868;Gavin Hood
10683;Todd Solondz
17995;George Gallo
246403;Kevin Smith
670;Park Chan-wook
35691;David Nixon
49010;Jason Eisener
317930;Enrique Begné
11229;Matthew Bright
22488;Michael Landon Jr.
24469;Andrea Arnold
82533;Whit Stillman
50942;Stuart Gillard
84174;Leslye Headland
34099;Bobby Roth
79940;Tim Heidecker
342;Marco Kreuzpaintner
281230;Michael Worth
38033;Deon Taylor
100975;Jason Alexander
38541;Xavier Gens
39563;Conor McPherson
234212;Will Canon
27404;Philip Zlotorynski
170480;Lance Kawas
71866;Francesca Gregorini
192210;Márcio Garcia
180296;David Wain
157058;Craig Moss
70006;Michael Jai White
26039;John Boorman
79587;Paolo Monico
176077;Youssef Delara
260947;Darin Scott
342502;Christian Sesma
191229;Monte Hellman
43213;Brian Caunter
44594;Chris D'Arienzo
666;Walter Salles
248;Frank Capra
325173;Isaac Florentine
351043;Michael Polish
43942;Heidi Ewing
10226;Alexandre Aja
66942;Leon Ford
356483;Hank Braxtan
10476;Craig Brewer
239;Billy Wilder
10281;John Carl Buechler
630;Victor Fleming
3034;Mel Brooks
13025;George A. Romero
21461;Rajkumar Hirani
55306;Victor Nunez
17264;Carroll Ballard
346081;Rohit Jugraj
16016;Kresten Vestbjerg Andersen
15875;John Ford
5900;Alex van Warmerdam
43306;Victor Fleming
11072;Mel Brooks
9730;Joseph Zito
209274;Pawe? Pawlikowski
26371;James Ivory
14137;Frank Sebastiano
291;Stacy Peralta
14139;Nacho Vigalondo
33106;Ning Hao
8875;Tony Giglio
872;Stanley Donen
72914;Joe Cross
139038;Michael Tiddes
126509;John Sullivan
9591;Tom Hanks
10676;Tommy Lee Wallace
1687;Don Taylor
24748;Martin Ritt
181330;Leslie Small
468;Gus Van Sant
401;Zach Braff
76;Richard Linklater
50538;Éric Tessier
25636;Alison Maclean
19316;Alice Wu
21074;Sarah Gavron
84329;Jake Schreier
20;Isabel Coixet
157386;James Ponsoldt
13007;Larry Charles
13518;Joshua Tickell
116584;Tim Boxell
46849;Michael D. Sellers
40428;Reed Cowan
17334;James Dodson
1698;Stefan Ruzowitzky
20764;Alex Rivera
45132;James Gunn
76706;John Murlowski
254472;Benni Diez
332285;Danny Perez
49471;Spike Lee
13569;Robby Henson
7512;Mike Judge
356216;Zackary Adler
11798;Shane Meadows
146631;Dominic Burns
43546;George Sidney
61038;Carmen Marron
78373;Tim McCanlies
17820;George Sidney
74457;Mario Van Peebles
283384;Jason Stone
19933;Jerry Rees
756;David Hand
433715;Jaco Booyens
9728;Steve Miner
9731;Danny Steinmann
9916;Michael Landon Jr.
309425;Jon Gunn
14156;Hayley Cloake
43610;Tay Garnett
360339;Shyam Madiraju
31163;Harmage Singh Kalirai
297621;Rita Merson
16205;Jon Knautz
887;William Wyler
9517;Larry Clark
6007;Petter Næss
364083;Robert Fontaine
8329;Jaume Balagueró
69640;Patricia Cardoso
347548;Neil Mcenery-West
322443;Anthony O'Brien
657;Terence Young
28165;Lloyd Kaufman
11561;Woody Allen
270303;David Robert Mitchell
11624;Woody Allen
595;Robert Mulligan
8810;George Miller
12207;Liu Chia-Liang
226;Kimberly Peirce
92182;Chris Kentis
582;Florian Henckel von Donnersmarck
72213;Alex Kendrick
990;Robert Rossen
55604;Jack Conway
9662;Sylvain Chomet
20862;Chris Eyre
2771;Shari Springer Berman
80;Richard Linklater
55;Alejandro González Iñárritu
11023;Catherine Hardwicke
33667;Elia Kazan
39013;Debra Granik
11194;Kevin Macdonald
43839;Henry King
1382;Miranda July
44639;Charles Ferguson
301351;Max Joseph
4816;Jim Jarmusch
7873;David Ayer
331190;Jerry Jameson
15186;Steven Soderbergh
17994;Kevin Tenney
1378;John Cameron Mitchell
8885;Ari Folman
12901;Charles Ferguson
250124;Marielle Heller
14284;David Sington
57120;Kelly Reichardt
12228;Fenton Bailey
22617;Bob Giraldi
55561;Jill Sprecher
42889;Huck Botko
10656;Luc Besson
24363;David Duchovny
13121;Mitchell Lichtenstein
24746;Lance Mungia
12109;Michael Dowse
27023;Hue Rhodes
22913;Shane Meadows
273899;Roland Emmerich
67373;Danny Provenzano
171759;Bill Muir
206296;Richard LaGravenese
35219;Noah Buschel
28260;Brian Yuzna
7515;Hunter Richards
13075;Laurie Collyer
335866;Aaron Hann
13510;James Watkins
215881;Catherine Hardwicke
18238;Phil Claydon
22600;Ralph Ziman
12612;John Simpson
50698;Colin Minihan
115210;Conor McMahon
34335;Chris Shadley
459488;Simon Napier-Bell
11302;Woody Allen
119458;Simon Yin
20406;Jeff Crook
3766;Orson Welles
18616;Dave Payne
18808;James Cox
95755;Jonas Åkerlund
198062;Brad Copeland
188652;Paul Bunnell
174311;Phil Morrison
12602;Harald Reinl
153795;James Cox
17768;Richard Lester
13516;Michael Moore
98549;Tanner Beard
312793;Scott Dow
309919;Derick Martini
299553;Jerry Dugan
21309;Tim Hunter
32235;Michael Polish
329540;William Kaufman
26388;Rodrigo Cortés
49020;Richard Ayoade
159037;Jehane Noujaim
12838;Jean-Marc Barr
157293;Remo D'Souza
14048;James Marsh
356987;John Laing
295886;Jamal Hill
38358;Daniel Stamm
33511;Sam Taylor-Johnson
702;Elia Kazan
935;Stanley Kubrick
542;Carlos Carrera
84175;Benh Zeitlin
1705;J. Lee Thompson
62677;Maggie Greenwald
50875;Vera Farmiga
260778;Vijay Chandar
58492;Morgan Spurlock
44562;Jonathan Wacks
37232;Khyentse Norbu
4929;Ted Post
36334;Richard Brooks
9783;Tony Krantz
386826;Mitchell Altieri
205126;W.D. Hogan
98557;Corey Grant
104;Tom Tykwer
10894;Lucky McKee
246449;Richard Boddington
32579;Patricia Riggen
1688;J. Lee Thompson
1999;Todd Field
43947;Steven R. Monroe
24066;Mark Illsley
9709;Pawe? Pawlikowski
191714;Ritesh Batra
25312;Sally Potter
34106;Frank Capra
11426;Fred Zinnemann
13909;John Ford
206284;Brad J. Silverman
27455;Dave Meyers
66468;David M. Matthews
7973;Nadine Labaki
283686;Lluís Quílez
15976;Eytan Fox
592;Francis Ford Coppola
74084;Romesh Sharma
1651;François Truffaut
25428;Adam Goldberg
298584;Travis Zariwny
10758;Adrienne Shelly
11690;Newt Arnold
3083;Frank Capra
9344;Larry Clark
10707;Noah Baumbach
15647;Charles Herman-Wurmfeld
308529;John Stockwell
4174;Alfred Hitchcock
20156;Atom Egoyan
9464;Vincent Gallo
49018;James Wan
13820;Alex Cox
18079;Fabián Bielinsky
127918;Dror Moreh
17113;Rebecca Miller
129139;Maggie Carey
507;Roger Avary
4012;Henry Bean
14054;David Gordon Green
323271;Simeon Rice
10972;Brad Anderson
13066;Jeff Garlin
66025;Qasim Basir
11908;Adam Green
3082;Charlie Chaplin
39541;Pete Jones
1961;Bruce Campbell
51820;Mark Brown
291362;Adam Carolla
30082;Ira Sachs
72913;John Sayles
23963;Bruce McDonald
29406;James Mottern
104755;Rob Zombie
253306;Gerard Johnstone
29595;Robert Greenwald
46729;David Ray
294600;David Rodriguez
137347;Nae Caranfil
290370;David Winning
426469;Frank Lotito
356841;Timothy Woodward Jr.
301325;Tara Subkoff
347755;Russell Friedenberg
408;David Hand
44413;Lucrecia Martel
39209;Edward Dmytryk
48463;Zak Penn
394047;Alex Ranarivelo
312791;Jon Knautz
266034;Mathieu Amalric
280381;David Worth
2661;Leslie H. Martinson
100;Guy Ritchie
218500;Robert M. Young
309;Thomas Vinterberg
27845;Steve Buscemi
25784;Ham Tran
52790;Rich Cowan
100275;Boris Rodriguez
295914;Sadyk Sher-Niyaz
42033;Paul Donovan
19187;Jonathan Kesselman
46415;Arjun Sablok
38570;Craig Moss
27588;Tyler Oliver
223;Alfred Hitchcock
9725;Steve Miner
28580;Billy Wilder
23730;Douglas Cheek
84197;Michael D. Olmos
46256;Deryck Broom
19997;Henry Hathaway
43266;John Ford
278316;Spike Lee
1412;Steven Soderbergh
176;James Wan
39939;Jay Chandrasekhar
357834;Giovanni Zelko
215924;Claudia Sainte-Luce
480;Mira Nair
14295;Kenneth Lonergan
11219;Alfred Hitchcock
20770;Jamie Babbit
176124;David Boyd
500;Quentin Tarantino
60400;Walter Lang
429;Sergio Leone
310569;Anna Muylaert
98369;Steve Taylor
89750;Léa Pool
49951;James David Pasternak
86331;Laurent Bouhnik
355629;Tom Sanchez
16433;David Caffrey
15544;Adam Jay Epstein
43884;Michael Curtiz
107315;Justin Thomas Ostensen
13064;Rob Bowman
59917;Ossie Davis
157422;Jay Alaimo
310933;Dylan Bank
7553;Rob McKittrick
12877;Shane Meadows
39895;Jeff Burr
55616;Guy Maddin
29697;Regardt van den Bergh
50037;Panos Cosmatos
94329;Gareth Evans
53502;Matthew R. Anderson
202604;Joe Marino
289;Michael Curtiz
27374;Joel Anderson
26815;Shimit Amin
811;Douglas Trumbull
1366;John G. Avildsen
244776;Mona Lerche
5769;Tony Richardson
277685;Levan Gabriadze
103;Martin Scorsese
11298;Joe Dante
646;Terence Young
93856;Bradley Parker
9003;Clive Barker
347126;Harold Cronk
10092;Jeff Wadlow
10643;Takao Okawara
46705;Derek Cianfrance
546;Duncan Tucker
76487;William Brent Bell
5722;Russ Meyer
39833;Robert D. Webb
1781;Davis Guggenheim
18712;Allan Dwan
7944;Martin Scorsese
171424;Eli Roth
361475;Andrew Steggall
113947;Ben Lewin
18570;Robert Kenner
83860;Andrew Erwin
41469;Brad Anderson
244772;Craig Johnson
50837;Sean Durkin
248774;Gillian Robespierre
10183;Courtney Hunt
159014;Morgan Neville
32456;James Toback
49963;Nicole Holofcener
13508;Chris Paine
22597;Greg Berlanti
9707;Don Coscarelli
37532;Marc Levin
26791;Richard Dutcher
56666;Khalid Mohammed
8675;Trey Parker
13132;David Gordon Green
46989;Karen Moncrieff
192132;Gia Coppola
24424;Scandar Copti
13198;Goran Dukic
244267;Mike Cahill
21413;Kyle Rankin
123678;Joshua Oppenheimer
13362;Alex Gibney
39183;Paul Crowder
62402;Rohit Jagessar
206412;Griffin Dunne
201132;Anthony Powell
251471;Kief Davidson
112456;Johnny Remo
20296;Vivek Agnihotri
25983;Ti West
66195;Nick Tomnay
16155;John Hamburg
46727;Nickolas Perry
55180;Dan Zukovic
29015;Craig Mazin
91122;Becky Smith
18206;Eric Nicholas
320146;Benjamin Dickinson
13856;Hal Haberman
219716;Darren Stein
56491;Brian Trenchard-Smith
99826;Frank Whaley
186935;Amat Escalante
19344;Katherine Brooks
242083;David Cross
18869;Randall Rubin
26673;Robert Bennett
41830;Guy Hamilton
37694;Mary Pat Kelly
63287;Lori Petty
335874;Charlie Levi
34592;Kevin Hamedani
92635;David DeCoteau
258755;Mikel Rueda
96534;Stefan C. Schaefer
21283;Michael Taliferro
272724;David DeCoteau
84178;Katie Aselton
101179;Robert Heath
52462;D. Stevens
269057;Jeffrey St. Jules
287524;Robert Hall
206213;Kevin King
248402;Jonathan Meyers
29146;Ralph Nelson
207769;Blair Erickson
271185;Allison Burnett
29731;Richard Schenkman
292539;Sanjay Rawal
654;Elia Kazan
91070;Kat Coiro
2009;Cristian Mungiu
323270;Joseph Graham
2652;David Slade
9813;Jamie Babbit
60421;Maryam Keshavarz
157354;Ryan Coogler
127867;Ramaa Mosley
3170;David Hand
14014;Charles Herman-Wurmfeld
15708;C. Jay Cox
146882;Mariette Monpierre
215918;Tommy Oliver
84200;Jamie Travis
84184;Lee Toland Krieger
45767;Rich Christiano
14823;Paul Andrew Williams
367551;Nick Love
343409;Natalie Bible'
60243;Asghar Farhadi
57294;Justin Molotnikov
11446;Todd Solondz
47889;Victor Nunez
25461;Peter Sollett
905;G.W. Pabst
78705;Jorge Gaggero
25212;Rod Lurie
26899;Michael Burke
146269;Catherine Jelski
292483;Shane Dawson
14451;Tommy Wirkola
10105;Ryan Little
211557;Clark Baker
838;George Lucas
40862;Robert Greenwald
13158;Dave Willis
84332;Colin Trevorrow
74510;Tim Story
74725;Ben Wheatley
58428;Ti West
8416;Bernardo Bertolucci
36584;Neil Burger
13429;Olly Blackburn
9022;Jonathan Levine
22530;Christopher Hutson
288;Fred Zinnemann
14275;Steve James
2287;David LaChapelle
18734;Michael Cuesta
206197;Caryn Waechter
26837;Emily Dell
7859;Ryan Fleck
302579;Valerie Red-Horse
51955;Christopher Scott Cherot
376004;H.M. Coakley
158752;Randy Moore
40658;Chris Atkins
296943;Bill Benenson
118612;Ryan Smith
138976;Travis Romero
323967;Anna Mastro
3080;Mark Sandrich
2667;Daniel Myrick
9459;Michael Wadleigh
11598;John Landis
26916;Jon Gunn
181940;Gene Teigland
125263;Scott Ziehl
263503;Richard Montoya
324322;Johanna Schwartz
375950;Thomas Lilti
278348;Michael Walker
704;Richard Lester
70875;U. Roberto Romano
75986;Amy Holden Jones
385636;Bla¸ Zavr¨nik
14438;Alex Kendrick
211086;Pan Nalin
23069;Joe Camp
83;Chris Kentis
89857;Matt Walsh
30315;John 'Bud' Cardos
14358;Marilyn Agrelo
2056;Tom McCarthy
41144;Brian Baugh
35199;Patrick Creadon
14271;Barry W. Blaustein
16653;Kurt Hale
14757;Siddiq Barmak
84401;Joseph Dorman
23655;Greg Harrison
36825;Kurt Hale
33430;Michael Polish
12281;Jacob Aaron Estes
125052;Morgan J. Freeman
96238;Eric Schaeffer
30246;Neema Barnette
7301;Steve Buscemi
172533;Joe Swanberg
180383;Molly Bernstein
346;Akira Kurosawa
84318;Marius Markevicius
45145;Tom DiCillo
13983;Justin Lin
45649;Quentin Dupieux
19844;C. Jay Cox
21801;Alex Smith
43933;Gareth Edwards
73511;Jonathan Parker
43653;Sol Tryon
139715;Alex Craig Mann
45380;Ning Hao
30867;Stephen Kijak
81220;Marc Forster
253626;Andrew Niccol
294550;William Gazecki
90369;Ol Parker
117942;Michael Hoffman Jr.
322194;Georgia Hilton
98568;Jack Heller
119657;Fernando Baez Mella
380733;Warren Sheppard
285743;Darren Lynn Bousman
362765;Justin Paul Miller
379532;Joel Paul Reisig
253261;Catherine Gund
15239;Lloyd Kaufman
94072;Matty Rich
4107;Paul Greengrass
15624;Hans Canosa
17287;Lloyd Kaufman
198370;Matthew Watts
3062;Lloyd Bacon
15389;Whit Stillman
464;Kay Pollak
308467;Eric England
8193;Jared Hess
188166;Jeremy Saulnier
23827;Oren Peli
1282;Stacy Peralta
762;Terry Gilliam
64499;Richard Glatzer
281189;Sue Corcoran
1435;Jonathan Caouette
189711;Matt Jackson
19204;Lucio Fulci
9029;Tom Vaughan
18045;Paul Fox
11240;Stephen Frears
157909;Cassandra Nicolaou
10238;Ingmar Bergman
3059;D.W. Griffith
15800;Roger Nygard
65203;Harry Beaumont
764;Sam Raimi
103620;Franck Khalfoun
319069;Mor Loushy
14278;Henry Alex Rubin
25678;Sam Firstenberg
79161;Doug Block
371690;Chad Kapper
389;Sidney Lumet
52032;Paul Fierlinger
3078;Frank Capra
38810;Yorgos Lanthimos
21525;Lauren Lazin
55123;Gavin O'Connor
11980;Gregory Widen
11956;Cédric Klapisch
1550;Peter Hedges
162396;Niall Johnson
26518;Kelly Reichardt
8942;Kelly Reichardt
68412;Eric Mendelsohn
2786;Jean-Luc Godard
87943;Kim Longinotto
73981;Pan Nalin
91721;Michael Roemer
118452;Jesse Peretz
47534;Eddie O'Flaherty
40914;Babar Ahmed
365052;John D. Hancock
13282;Paul Bartel
250184;Jason Marsden
426067;Pece Dingo
324352;Jerome Elston Scott
318040;Étienne Faure
27420;Herb Freed
80468;Jack Perez
84188;Craig Zobel
2255;Kevin Smith
50035;Nicole Holofcener
14290;Justin Lin
29371;Maria Maggenti
44490;Miguel Arteta
32222;Piyush Dinker Pandya
431;Vincenzo Natali
76996;Emma-Kate Croghan
51942;Bill Plympton
1424;Greg Harrison
60420;Drake Doremus
142132;Allison Anders
20520;Michael Kang
109729;Paul Schrader
78307;Lori Silverbush
12247;Jeff Nichols
29917;Stuart Hazeldine
70687;Hilary Brougher
60463;Rachel Goldenberg
46252;Corbin Bernsen
24869;Jamin Winans
77934;Tom Seidman 
34697;Matt Cimber
150211;Andrew Hyatt
306667;Joel Paul Reisig
274758;Kristin Rizzo
3060;King Vidor
173224;Zoran Lisinac
18533;Nicolas Winding Refn
376010;James O'Brien
139948;Tom Putnam
77332;Jon Matthews
70478;Al Silliman Jr.
35073;Eugène Lourié
9659;George Miller
10218;Doug Liman
391;Sergio Leone
43595;Lowell Sherman
54897;David Evans 
83588;Ava DuVernay
53256;Tom Tykwer
40920;Sherman Alexie
287815;Justin Dillon
54702;Stevan Mena
176074;Adam Rifkin
69270;Eric Valette
5759;Jay Duplass
402515;Livingston Oden
126141;Chris Marker
48035;Carl Theodor Dreyer
14758;Marianna Palka
13363;Richard Schenkman
37985;Ricki Stern
25786;Nadia Tass
36549;James Kerwin
361398;Darren Press
289180;Rania Attieh
288927;Sharon Greytak
21334;Majid Majidi
79120;Andrew Haigh
27995;Spike Lee
253290;Cary Bell
344466;Nicolae Constantin Tanase
55420;Mike Cahill
5822;Melvin Van Peebles
408429;Ken Roht
39141;Gary Winick
5723;John Carney
28666;Robinson Devor
30979;Michel O. Scott
50497;Pat Holden
354624;Eric Bugbee
13187;Bill Melendez
335244;Dena Seidel
178862;Deborah Anderson
331745;Sara Newens
1779;Michael Moore
282128;Sai Varadan
86812;Zal Batmanglij
84355;Lynn Shelton
18632;David Hewlett
40652;Jean-Luc Godard
339408;Nate Parker
266857;Nathan Smith Jones
18925;Alex Kendrick
299245;Travis Cluff
985;David Lynch
34101;Robert Townsend
9821;Peter Chelsom
65448;Jamaa Fanaka
18841;Larry Blamire
272726;Stephen Langford
175291;E.L. Katz
80215;Lisanne Pajot
13538;Dan Reed
51130;John Reinhardt
270554;Patrick Ryan Sims
72086;László Benedek
268917;Jason Miller
64973;Sut Jhally
473;Darren Aronofsky
90414;Julie Davis
111794;Myles Berkowitz
360188;Brett Piper
9372;Morgan Spurlock
85860;Brandon Trost
244534;Joe Swanberg
33468;Joseph Green
294086;Wade Gasque
139998;Daniel Schechter
74777;Mike Flanagan
16388;Edward Burns
159770;Matt Johnson
42109;Bruno Barreto
47607;Lena Dunham
193603;Terron R. Parsons
84659;Daniel Mellitz
322745;Jem Cohen
20981;Andrew Leman
174362;Dave Carroll
242095;William Eubank
250902;Patrick Meaney
158895;Chad Hartigan
222250;Malcolm Goodwin
18292;David Gordon Green
125537;Kevin Jordan
326576;Kirk Loudon
228550;Travis Legge
13963;Martin Scorsese
290391;Collin Joseph Neal
44770;Bradley Rust Gray
69382;Mike Bruce
40769;Andrew Bujalski
220490;Damir Catic
42151;Ben Wheatley
2292;Kevin Smith
42497;James Bidgood
33693;Andrew Bujalski
14585;Neil LaBute
185465;Eric Eason
38780;Uwe Boll
14022;Richard Linklater
366967;Joseph Mazzella
255266;Travis Legge
17345;Alex Kendrick
226458;Marcus Nispel
24055;Jay Duplass
287625;Jim Chuchu
44990;Daryl Wein
86304;Jason Trost
692;John Waters
39851;Olivier Assayas
13898;Jafar Panahi
157185;Ivan Kavanagh
36095;Kiyoshi Kurosawa
182291;Tadeo Garcia
286939;Thomas L. Phillips
124606;Ash Baron-Cohen
14337;Shane Carruth
67238;Neill Dela Llana
9367;Robert Rodriguez
72766;Edward Burns
231617;Scott Smith
126186;Daniel Hsia
25975;Brian Herzlinger
